"","Country","Date","X50","Y5","Y7","Y2","X5 (Estimate)","X5 (Alternative)","PerCapHouse","1","2","3","4","5","6","7"
"1113","Unitedkingdom","01/01/1968",55.28,18656.1,431,127.1,18656.1,18656.1,337.483719247467,0.468,0.44,0.028,0.531,0.531,0.083204134,NA
"1114","Unitedkingdom","01/01/1969",55.53,18919.9,384.2,120.8,18919.9,18919.9,340.714928867279,0.505,0.475,0.03,0.495,0.495,0.083204134,NA
"1115","Unitedkingdom","01/01/1970",55.42,19172.1,368.2,115.1,19172.1,19172.1,345.941898231685,0.519,0.486,0.033,0.481,0.481,0.083204134,NA
"1116","Unitedkingdom","01/01/1971",55.61,19417.6,371.7,126.6,19417.6,19417.6,349.174608883294,0.464,0.421,0.043,0.536,0.536,0.083204134,NA
"1117","Unitedkingdom","01/01/1972",55.8,19675,340.7,124,19675,19675,352.598566308244,0.419,0.393,0.026,0.581,0.581,0.083204134,NA
"1118","Unitedkingdom","01/01/1973",55.93,19882,315.4,109,19882,19882,355.480064366172,0.404,0.368,0.036,0.596,0.596,0.083204134,NA
"1119","Unitedkingdom","01/01/1974",56.1,20097,290.3,76,20097,20097,358.235294117647,0.514,0.473,0.041,0.486,0.486,0.083204134,NA
"1120","Unitedkingdom","01/01/1975",55.96,20347,332.4,82,20347,20347,363.598999285204,0.54,0.519,0.021,0.46,0.46,0.083204134,NA
"1121","Unitedkingdom","01/01/1976",55.89,20607,355.6,74,20607,20607,368.706387546967,0.516,0.458,0.058,0.484,0.484,0.083204134,NA
"1122","Unitedkingdom","01/01/1977",55.85,20865,322.6,65,20865,20865,373.589973142346,0.548,0.452,0.096,0.452,0.452,0.083204134,NA
"1123","Unitedkingdom","01/01/1978",55.84,21111,300,54,21111,21111,378.062320916905,0.48,0.386,0.094,0.509,0.509,0.083204134,NA
"1124","Unitedkingdom","01/01/1979",55.88,21314,255.7,53,21314,21314,381.42448103078,0.481,0.384,0.097,0.519,0.519,0.083204134,NA
"1125","Unitedkingdom","01/01/1980",56.31,21517,251.1,45,21517,21517,382.116853134434,0.4709,0.359,0.1119,0.5292,0.5292,0.083204134,NA
"1126","Unitedkingdom","01/01/1981",56.35,21692,217.6,42,21692,21692,384.951197870453,0.4269,0.3311,0.0958,0.5727,0.5727,0.083204134,NA
"1127","Unitedkingdom","01/01/1982",56.34,21852,194.4,35,21852,21852,387.859424920128,0.2973,0.2217,0.0756,0.7028,0.7028,0.083204134,NA
"1128","Unitedkingdom","01/01/1983",56.38,22037,218.5,33,22037,22037,390.865555161405,0.2713,0.191,0.0803,0.7287,0.7287,0.083204134,NA
"1129","Unitedkingdom","01/01/1984",56.49,22254,226.4,30,22254,22254,393.945831120552,0.2574,0.1762,0.0812,0.7459,0.7459,0.083204134,NA
"1130","Unitedkingdom","01/01/1985",56.62,22427,216.3,21,22427,22427,396.096785588131,0.2204,0.153,0.0674,0.7801,0.7801,0.083204134,NA
"1131","Unitedkingdom","01/01/1986",56.76,22628,219.9,19,22628,22628,398.661028893587,0.1804,0.1199,0.0605,0.8196,0.8196,0.083204134,NA
"1132","Unitedkingdom","01/01/1987",56.93,22829,225.4,24,22829,22829,401.001229580186,0.1754,0.1148,0.0606,0.8246,0.8246,0.083204134,NA
"1133","Unitedkingdom","01/01/1988",57.08,22964,246.6,21,22964,22964,402.312543798178,0.1479,0.0923,0.0556,0.8486,0.8486,0.083204134,NA
"1134","Unitedkingdom","01/01/1989",57.24,22749,223.6,20,22749,23167.6,397.431865828092,0.151730378,0.085727211,0.066003167,0.848179145,0.836444703,0.083204134,NA
"1135","Unitedkingdom","01/01/1990",57.41,23383,205.1,15.1,23383,23383,407.298380073158,0.176040689,0.087452471,0.088588218,0.823959311,0.824289406,0.083204134,NA
"1136","Unitedkingdom","01/01/1991",57.42,23557,194.2,20.2,23557,23557,410.257749912922,0.166893519,0.057899696,0.108993823,0.833158832,0.831973899,0.109298532,NA
"1137","Unitedkingdom","01/01/1992",57.58,23814,179,13,23814,23814,413.581104550191,0.179620324,0.031658291,0.147962032,0.820212172,0.822886717,0.148361127,NA
"1138","Unitedkingdom","01/01/1993",57.72,23956,185.65,NA,23956,23956,415.038115038115,0.211515674,0.018097598,0.193418076,0.788430464,0.822886717,0.148361127,NA
"1139","Unitedkingdom","01/01/1994",57.87,24249,193,17,24249,24249,419.025401762571,0.205906736,0.01492228,0.190984456,0.794145078,0.822886717,0.148361127,NA
"1140","Unitedkingdom","01/01/1995",58.02,24421,199.12,28,24421,24421,420.906583936574,0.211932503,0.017276014,0.194656489,0.788117718,0.822886717,0.148361127,NA
"1141","Unitedkingdom","01/01/1996",58.17,24598,189.03,22,24598,24598,422.864019253911,0.183506136,0.009204401,0.174301735,0.816440965,0.822886717,0.148361127,NA
"1142","Unitedkingdom","01/01/1997",58.32,24731,191.11,NA,24731,24731,424.056927297668,0.156454398,0.008110512,0.148343886,0.843650254,0.822886717,0.148361127,NA
"1143","Unitedkingdom","01/01/1998",58.49,24922,181.02,NA,24922,24922,426.089929902547,0.139100652,0.006021434,0.133079218,0.860844106,0.822886717,0.148361127,NA
"1144","Unitedkingdom","01/01/1999",58.68,25105,181.99,NA,25105,25105,427.828902522154,0.132205066,0.001813286,0.13039178,0.867794934,0.822886717,0.148361127,NA
"1145","Unitedkingdom","01/01/2000",58.89,25319,176.85,NA,25319,25319,429.937170996774,0.125982471,0.001583263,0.124399208,0.874074074,0.822886717,0.148361127,NA
"1146","Unitedkingdom","01/01/2001",59.12,25468,174.08,NA,25468,25468,430.784844384303,0.123212132,0.002067896,0.121144236,0.87684531,0.822886717,0.148361127,NA
"1147","Unitedkingdom","01/01/2002",59.37,25636,181.96,NA,25636,25636,431.800572679805,0.105462739,0.001373928,0.104088811,0.894592218,0.822886717,0.148361127,NA
"1148","Unitedkingdom","01/01/2003",59.65,25835,190.49,NA,25835,25835,433.109807208718,0.093810699,0.001312405,0.092498294,0.906189301,0.822886717,0.148361127,NA
"1149","Unitedkingdom","01/01/2004",59.99,26042,203.49,NA,26042,26042,434.105684280713,0.102113022,0.000638821,0.101474201,0.897788698,0.822886717,0.148361127,NA
"1150","Unitedkingdom","01/01/2005",60.4,26274,205.74,NA,26274,26274,435,0.114513464,0.001117916,0.113395548,0.885535141,0.822886717,0.148361127,NA
"1151","Unitedkingdom","01/01/2006",60.85,26516,208.97,22.29,26516,26516,435.760065735415,0.125663971,0.001387759,0.124276212,0.874336029,0.822886717,0.148361127,NA
"1152","Unitedkingdom","01/01/2007",61.32,26772,223.58,20.5,26772,26772,436.594911937378,0.123932197,0.001252292,0.122679905,0.876067803,0.822886717,0.148361127,NA
"1153","Unitedkingdom","01/01/2008",61.81,27047,187.32,16.59,27047,27047,437.58291538586,0.172005125,0.003363229,0.168641896,0.827994875,0.822886717,0.148361127,NA
"1154","Unitedkingdom","01/01/2009",62.28,27266,157.13,16.33,27266,27266,437.797045600514,0.226740486,0.005345552,0.221394934,0.773259514,0.822886717,0.148361127,NA
"1155","Unitedkingdom","01/01/2010",62.77,27448,135.97,14.89,27448,27448,437.278954914768,0.225989116,0.009927931,0.216061185,0.774010884,0.822886717,0.148361127,NA
"1156","Unitedkingdom","01/01/2011",63.26,27614,140.67,12.2,27614,27614,436.515965855201,0.250799517,0.022031128,0.228768389,0.74934262,0.822886717,0.148361127,NA
"1157","Unitedkingdom","01/01/2012",63.7,27767,141.55,12.06,27767,27767,435.902668759812,0.23946049,0.017724737,0.221735753,0.76053951,0.822886717,0.148361127,NA
"1158","Unitedkingdom","01/01/2013",64.13,27914,135.43,12.06,27914,27914,435.272103539685,0.2126263,0.015340364,0.197285936,0.7873737,0.822886717,0.148361127,NA
"1159","Unitedkingdom","01/01/2014",64.6,28073,170.69,10.61,28073,28073,434.566563467492,0.206932194,0.014539691,0.192392503,0.792998897,0.822886717,0.148361127,NA
"1160","Unitedkingdom","01/01/2015",65.12,28277.656,189.65,10.42,28277.656,28277.656,434.239189189189,0.21910243,0.015695849,0.203406581,0.78089757,0.822886717,0.148361127,NA
"1161","Unitedkingdom","01/01/2016",65.61,28497.487,217.35,9.82,28497.487,28497.487,434.346700198141,0.189678245,0.01873509,0.170943155,0.810379938,0.822886717,0.148361127,NA
"1162","Unitedkingdom","01/01/2017",66.06,28747.646,222.28,8.06,28747.646,28747.646,435.174780502573,0.182447083,0.016520392,0.165926691,0.817604543,0.822886717,0.148361127,NA
"1163","Unitedkingdom","01/01/2018",66.46,29003.663,241.88,7.96,29003.663,29003.663,436.407809208547,0.188388328,0.020139621,0.168248707,0.811611672,0.822886717,0.148361127,NA
"1164","Unitedkingdom","01/01/2019",66.84,29281.509,242.7,8.33,29281.509,29281.509,438.083617594255,0.196963326,0.01779958,0.179163747,0.803036674,0.822886717,0.148361127,NA
"1165","Unitedkingdom","01/01/2020",67.08,29555.936,NA,5.76,29555.936,29555.936,440.607274895647,0.196963326,0.01779958,0.179163747,0.803036674,0.822886717,0.148361127,NA
"1166","Unitedkingdom","01/01/2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","Greece","01/01/2018",NA,NA,NA,NA,NA,NA,NA,0.004213483,NA,NA,0.995786517,NA,NA,NA
"1168","Greece","01/01/2019",NA,NA,NA,NA,NA,NA,NA,0.004213483,NA,NA,0.995786517,NA,NA,NA
"1169","Greece","01/01/2020",NA,NA,NA,NA,NA,NA,NA,0.004213483,NA,NA,0.995786517,NA,NA,NA
"1170","Italy","01/01/2019",NA,NA,NA,NA,NA,NA,NA,0.041825095,0.004912664,0.02128821,0.958174905,0.375545852,0.112445415,0.48580786
"1171","Italy","01/01/2020",NA,NA,NA,NA,NA,NA,NA,0.041825095,0.004912664,0.02128821,0.958174905,0.375545852,0.112445415,0.48580786
"1172","Spain","01/01/2018",NA,NA,NA,NA,NA,NA,NA,0.016332378,0.011064278,0.011064278,0.983667622,0.285036881,0.045310854,0.646996839
"1173","Spain","01/01/2019",NA,NA,NA,NA,NA,NA,NA,0.016332378,0.011064278,0.011064278,0.983667622,0.285036881,0.045310854,0.646996839
"1174","Spain","01/01/2020",NA,NA,NA,NA,NA,NA,NA,0.016332378,0.011064278,0.011064278,0.983667622,0.285036881,0.045310854,0.646996839
